33.72595850791549	1145.9439978003502	-0.4749992523193356
33.4853293126896	1145.5057089090872	-0.47566121928912386
33.24402762361035	1145.0677902847876	-0.4765406162654954
32.999034397701394	1144.631925428623	-0.4769232640763654
32.75404117179244	1144.1960605724582	-0.4773059118872355
32.50904794588348	1143.7601957162935	-0.47768855969810553
32.26329617266492	1143.32475859066	-0.4784472295040383
32.017669529535056	1142.8892508587467	-0.47920064078716407
31.77204288640519	1142.4537431268334	-0.47995405207028985
31.526159983503817	1142.0183801823077	-0.4807934534743171
31.280277080602445	1141.583017237782	-0.4816328548783444
31.034421531119733	1141.1476386363734	-0.482355505524123
30.788761646866305	1140.7121497566159	-0.48316598452947057
30.543101762612878	1140.2766608768584	-0.48397646353481816
30.297136342456042	1139.8413437376264	-0.483995906076768
30.054110689800382	1139.4043786840057	-0.4842680557423744
29.81108503714472	1138.967413630385	-0.4845402054079808
29.56805938448906	1138.5304485767642	-0.4848123550735872
29.325806700794715	1138.0930544532714	-0.4849464328265639
29.083890141997927	1137.655474314834	-0.48497844813868496
28.841371486307025	1137.2182275864466	-0.4849909524642161
28.598467789750657	1136.7811947284388	-0.4852652164035942
28.35556409319429	1136.344161870431	-0.48553948034297234
28.11266039663792	1135.9071290124232	-0.48581374428235047
27.869759219771367	1135.4700946807152	-0.4859195050064876
27.62683038861701	1135.0330757115314	-0.4859792341045772
27.383926996955438	1134.5960425982382	-0.4859935387139349
27.140948556902117	1134.1590512992134	-0.4862803240256558
26.897970116848796	1133.7220600001885	-0.4865671093373767
26.654991676795476	1133.2850687011637	-0.48685389464909756
26.412102858581193	1132.8480275053346	-0.48697691780390917
26.169272122711618	1132.4109546217474	-0.4862501786463719
25.926122314953545	1131.9740585739369	-0.48613020002892304
25.682972507195473	1131.5371625261264	-0.4860102214114742
25.439977276673403	1131.1001805877133	-0.4863318489756362
25.196982046151334	1130.6631986493003	-0.4866534765397982
24.953986815629264	1130.2262167108872	-0.48697510410396017
24.71127335901849	1129.7890780856471	-0.48699251847022296
24.467947674591983	1129.3522799500297	-0.48699694376118063
24.22488912299059	1128.9153331921498	-0.4872639111607988
23.981830571389196	1128.4783864342699	-0.487530878560417
23.738772019787802	1128.04143967639	-0.48779784596003517
23.49614015303746	1127.6042557873109	-0.4879539452655508
23.253192638075234	1127.16724761876	-0.4873493020347115
23.01021217494292	1126.7302575830718	-0.48780012913755255
22.76723171181061	1126.2932675473835	-0.4882509562403936
22.524251248678297	1125.8562775116952	-0.48870178334323466
22.28138805155993	1125.4192221497156	-0.4884224086612543
22.03852485444156	1124.9821667877359	-0.48814303397927394
21.79536269820676	1124.5452776005138	-0.4880808762594939
21.552200541971956	1124.1083884132918	-0.4880187185397139
21.309273643448932	1123.6713684608037	-0.48830699145246925
21.06634674492591	1123.2343485083156	-0.4885952643652246
20.823419846402885	1122.7973285558276	-0.48888353727797995
20.58037929317925	1122.360371713325	-0.48896885415355873
20.337261663240383	1121.9234582841698	-0.488280786758424
20.095429163732888	1121.4858317015476	-0.4881528633839488
19.853596664225392	1121.0482051189254	-0.4880249400094736
19.610577271278203	1120.6112364993476	-0.4880124584184793
19.367557878331013	1120.1742678797698	-0.48799997682748497
19.1258534811725	1119.7365706371443	-0.4876710509868226
18.884149084013984	1119.2988733945188	-0.48734212514616027
18.64244468685547	1118.8611761518932	-0.4870131993054979
18.399405099089222	1118.4242190217442	-0.4865386571205307
18.156365511322974	1117.9872618915952	-0.48606411493556345
17.913173194930664	1117.5503894908068	-0.486012373842591
17.671224191918782	1117.1128273903603	-0.4857153985684176
17.4292751889069	1116.6752652899138	-0.48541842329424423
17.187326185895017	1116.2377031894673	-0.48512144802007084
16.945252983618502	1115.8002103248289	-0.4843743669649526
16.702697833287175	1115.3629839209239	-0.48410832917808155
